Sede,Documento de identidad,Grado,Grupo,Periodo,Año,Intensidad Horaria,Asignatura,Cognitiva,Procedimental,Actitudinal,Axiologica,Calificacion_Ponderada,Grupo Asignatura
Fusagasugá,1791d6cc88f1e85928f372ae4bbf7c2c007c082611415c2daf4de2c528dfda15,10,A,II,2023,1.0,Inteligencia emocional e Integralidad,94,94,100,80.0,93.8,Proyectos y Aprendizaje Integral
Girardot,37dd11280f39579ab96392868c1c5671f4019d0dcc2c5b7160c22a3a25eb2233,6,A,I,2024,4.0,Ciencias Naturales,70,71,65,80.0,70.3,Ciencias y Matemáticas
Girardot,37dd11280f39579ab96392868c1c5671f4019d0dcc2c5b7160c22a3a25eb2233,6,A,I,2024,4.0,Ciencias Sociales,87,86,100,90.0,89.60000000000001,Lengua y Humanidades
Girardot,37dd11280f39579ab96392868c1c5671f4019d0dcc2c5b7160c22a3a25eb2233,6,A,I,2024,6.0,Matemáticas,85,85,97,95.0,88.4,Ciencias y Matemáticas
Girardot,37dd11280f39579ab96392868c1c5671f4019d0dcc2c5b7160c22a3a25eb2233,6,A,I,2024,3.0,Lengua Castellana,73,73,75,80.0,74.1,Lengua y Humanidades
Girardot,37dd11280f39579ab96392868c1c5671f4019d0dcc2c5b7160c22a3a25eb2233,6,A,I,2024,2.0,Lectura Crítica,81,81,80,80.0,80.7,Lengua y Humanidades
Girardot,37dd11280f39579ab96392868c1c5671f4019d0dcc2c5b7160c22a3a25eb2233,6,A,I,2024,4.0,English,71,72,95,97.0,78.7,Lengua y Humanidades
Girardot,37dd11280f39579ab96392868c1c5671f4019d0dcc2c5b7160c22a3a25eb2233,6,A,I,2024,3.0,Educación Física,83,78,91,92.0,84.0,Artes y Educación Física
Girardot,37dd11280f39579ab96392868c1c5671f4019d0dcc2c5b7160c22a3a25eb2233,6,A,I,2024,1.0,Innovación y Emprendimiento,86,84,80,80.0,83.6,Tecnología e Innovación
Girardot,37dd11280f39579ab96392868c1c5671f4019d0dcc2c5b7160c22a3a25eb2233,6,A,I,2024,2.0,Aprendizaje Basado en Investigación,69,65,70,80.0,69.1,Proyectos y Aprendizaje Integral
Girardot,37dd11280f39579ab96392868c1c5671f4019d0dcc2c5b7160c22a3a25eb2233,6,A,I,2024,1.0,Artes,79,72,80,80.0,77.2,Artes y Educación Física
Girardot,37dd11280f39579ab96392868c1c5671f4019d0dcc2c5b7160c22a3a25eb2233,6,A,I,2024,1.0,Tecnologías Informáticas,85,80,100,80.0,86.0,Tecnología e Innovación
Girardot,37dd11280f39579ab96392868c1c5671f4019d0dcc2c5b7160c22a3a25eb2233,6,A,I,2024,1.0,Integralidad,91,94,90,95.0,92.1,Proyectos y Aprendizaje Integral
Fusagasugá,cfb16d865a4b78f8d1fa582dbddb980a735537f13b1f1bbca28bd9b68b69d748,3,B,IV,2023,3.0,Ciencias Naturales,73,70,90,90.0,77.2,Ciencias y Matemáticas
Fusagasugá,cfb16d865a4b78f8d1fa582dbddb980a735537f13b1f1bbca28bd9b68b69d748,3,B,IV,2023,3.0,Ciencias Sociales,82,82,90,90.0,84.4,Lengua y Humanidades
Fusagasugá,cfb16d865a4b78f8d1fa582dbddb980a735537f13b1f1bbca28bd9b68b69d748,3,B,IV,2023,5.0,Matemáticas,80,80,90,90.0,83.0,Ciencias y Matemáticas
Fusagasugá,cfb16d865a4b78f8d1fa582dbddb980a735537f13b1f1bbca28bd9b68b69d748,3,B,IV,2023,4.0,Lengua Castellana,69,68,88,90.0,74.6,Lengua y Humanidades
Fusagasugá,cfb16d865a4b78f8d1fa582dbddb980a735537f13b1f1bbca28bd9b68b69d748,3,B,IV,2023,4.0,Inglés,74,73,85,90.0,77.5,Lengua y Humanidades
Fusagasugá,cfb16d865a4b78f8d1fa582dbddb980a735537f13b1f1bbca28bd9b68b69d748,3,B,IV,2023,2.0,Creatividad e Innovación,85,84,85,85.0,84.7,Tecnología e Innovación
Fusagasugá,cfb16d865a4b78f8d1fa582dbddb980a735537f13b1f1bbca28bd9b68b69d748,3,B,IV,2023,4.0,Aprendizaje Basado en Proyectos,89,86,85,93.0,87.7,Proyectos y Aprendizaje Integral
Fusagasugá,cfb16d865a4b78f8d1fa582dbddb980a735537f13b1f1bbca28bd9b68b69d748,3,B,IV,2023,3.0,Educación Física,94,94,100,100.0,95.8,Artes y Educación Física
Fusagasugá,cfb16d865a4b78f8d1fa582dbddb980a735537f13b1f1bbca28bd9b68b69d748,3,B,IV,2023,2.0,Lectura Crítica,88,87,85,90.0,87.3,Lengua y Humanidades
Fusagasugá,cfb16d865a4b78f8d1fa582dbddb980a735537f13b1f1bbca28bd9b68b69d748,3,B,IV,2023,1.0,Artes,91,84,80,80.0,85.6,Artes y Educación Física
Fusagasugá,cfb16d865a4b78f8d1fa582dbddb980a735537f13b1f1bbca28bd9b68b69d748,3,B,IV,2023,1.0,Robótica y TICS,89,89,88,90.0,88.9,Tecnología e Innovación
Fusagasugá,cfb16d865a4b78f8d1fa582dbddb980a735537f13b1f1bbca28bd9b68b69d748,3,B,IV,2023,1.0,Inteligencia emocional e Integralidad,90,97,90,80.0,91.1,Proyectos y Aprendizaje Integral
Fusagasugá,e4aa9c61784d8eb8a7b2adfdf740faf638bc0af47a23ef4a7a3413b66968c86c,5,A,I,2024,4.0,Ciencias Naturales,75,75,75,75.0,75.0,Ciencias y Matemáticas
Fusagasugá,e4aa9c61784d8eb8a7b2adfdf740faf638bc0af47a23ef4a7a3413b66968c86c,5,A,I,2024,3.0,Ciencias Sociales,83,81,83,80.0,82.1,Lengua y Humanidades
Fusagasugá,e4aa9c61784d8eb8a7b2adfdf740faf638bc0af47a23ef4a7a3413b66968c86c,5,A,I,2024,5.0,Matemáticas,74,73,95,95.0,80.0,Ciencias y Matemáticas
Fusagasugá,e4aa9c61784d8eb8a7b2adfdf740faf638bc0af47a23ef4a7a3413b66968c86c,5,A,I,2024,3.0,Lengua Castellana,84,83,90,95.0,86.0,Lengua y Humanidades
Fusagasugá,e4aa9c61784d8eb8a7b2adfdf740faf638bc0af47a23ef4a7a3413b66968c86c,5,A,I,2024,2.0,Lectura Crítica,92,92,93,94.0,92.4,Lengua y Humanidades
Fusagasugá,e4aa9c61784d8eb8a7b2adfdf740faf638bc0af47a23ef4a7a3413b66968c86c,5,A,I,2024,4.0,English,62,64,80,100.0,70.0,Lengua y Humanidades
Fusagasugá,e4aa9c61784d8eb8a7b2adfdf740faf638bc0af47a23ef4a7a3413b66968c86c,5,A,I,2024,3.0,Educación Física,92,92,100,88.0,93.2,Artes y Educación Física
Fusagasugá,e4aa9c61784d8eb8a7b2adfdf740faf638bc0af47a23ef4a7a3413b66968c86c,5,A,I,2024,1.0,Creatividad e innovación,88,88,90,92.0,88.8,Tecnología e Innovación
Fusagasugá,e4aa9c61784d8eb8a7b2adfdf740faf638bc0af47a23ef4a7a3413b66968c86c,5,A,I,2024,2.0,Aprendizaje Basado en Proyectos,89,89,88,92.0,89.10000000000001,Proyectos y Aprendizaje Integral
Fusagasugá,e4aa9c61784d8eb8a7b2adfdf740faf638bc0af47a23ef4a7a3413b66968c86c,5,A,I,2024,1.0,Artes,89,89,91,92.0,89.7,Artes y Educación Física
Fusagasugá,e4aa9c61784d8eb8a7b2adfdf740faf638bc0af47a23ef4a7a3413b66968c86c,5,A,I,2024,1.0,Tecnologías Informáticas,89,85,88,95.0,88.2,Tecnología e Innovación
Fusagasugá,e4aa9c61784d8eb8a7b2adfdf740faf638bc0af47a23ef4a7a3413b66968c86c,5,A,I,2024,1.0,Integralidad,96,97,97,96.0,96.5,Proyectos y Aprendizaje Integral
Fusagasugá,082a46cb9c60d6fc951e838f77f18ac3a38cc2a1a5f000c7d4a4e2cc8a65ca5a,6,A,II,2024,4.0,Ciencias Naturales,81,85,95,95.0,86.4,Ciencias y Matemáticas
Fusagasugá,082a46cb9c60d6fc951e838f77f18ac3a38cc2a1a5f000c7d4a4e2cc8a65ca5a,6,A,II,2024,4.0,Ciencias Sociales,69,65,84,83.0,72.2,Lengua y Humanidades
Fusagasugá,082a46cb9c60d6fc951e838f77f18ac3a38cc2a1a5f000c7d4a4e2cc8a65ca5a,6,A,II,2024,6.0,Matemáticas,81,81,90,90.0,83.7,Ciencias y Matemáticas
Fusagasugá,082a46cb9c60d6fc951e838f77f18ac3a38cc2a1a5f000c7d4a4e2cc8a65ca5a,6,A,II,2024,3.0,Lengua Castellana,76,77,95,95.0,82.0,Lengua y Humanidades
Fusagasugá,082a46cb9c60d6fc951e838f77f18ac3a38cc2a1a5f000c7d4a4e2cc8a65ca5a,6,A,II,2024,2.0,Lectura Crítica,87,88,90,90.0,88.2,Lengua y Humanidades
Fusagasugá,082a46cb9c60d6fc951e838f77f18ac3a38cc2a1a5f000c7d4a4e2cc8a65ca5a,6,A,II,2024,4.0,English,80,85,100,100.0,87.5,Lengua y Humanidades
Fusagasugá,082a46cb9c60d6fc951e838f77f18ac3a38cc2a1a5f000c7d4a4e2cc8a65ca5a,6,A,II,2024,3.0,Educación Física,89,89,90,90.0,89.3,Artes y Educación Física
Fusagasugá,082a46cb9c60d6fc951e838f77f18ac3a38cc2a1a5f000c7d4a4e2cc8a65ca5a,6,A,II,2024,1.0,Innovación y Emprendimiento,85,88,90,93.0,87.7,Tecnología e Innovación
Fusagasugá,082a46cb9c60d6fc951e838f77f18ac3a38cc2a1a5f000c7d4a4e2cc8a65ca5a,6,A,II,2024,2.0,Aprendizaje Basado en Investigación,82,82,88,85.0,83.5,Proyectos y Aprendizaje Integral
Fusagasugá,082a46cb9c60d6fc951e838f77f18ac3a38cc2a1a5f000c7d4a4e2cc8a65ca5a,6,A,II,2024,1.0,Artes,91,92,90,90.0,91.0,Artes y Educación Física
Fusagasugá,082a46cb9c60d6fc951e838f77f18ac3a38cc2a1a5f000c7d4a4e2cc8a65ca5a,6,A,II,2024,1.0,Tecnologías Informáticas,79,75,90,85.0,80.6,Tecnología e Innovación
Fusagasugá,082a46cb9c60d6fc951e838f77f18ac3a38cc2a1a5f000c7d4a4e2cc8a65ca5a,6,A,II,2024,1.0,Integralidad,98,99,99,99.0,98.60000000000001,Proyectos y Aprendizaje Integral
Girardot,39ce6e6a10f3fbd21c8616252e0b7f5019771bde7b39d6f8b30bbd6c2bc90f6f,2,A,II,2023,3.0,Ciencias Naturales,80,79,79,79.0,79.4,Ciencias y Matemáticas
Girardot,39ce6e6a10f3fbd21c8616252e0b7f5019771bde7b39d6f8b30bbd6c2bc90f6f,2,A,II,2023,3.0,Ciencias Sociales,82,82,79,79.0,81.10000000000001,Lengua y Humanidades
Girardot,39ce6e6a10f3fbd21c8616252e0b7f5019771bde7b39d6f8b30bbd6c2bc90f6f,2,A,II,2023,5.0,Matemáticas,72,69,70,75.0,71.0,Ciencias y Matemáticas
Girardot,39ce6e6a10f3fbd21c8616252e0b7f5019771bde7b39d6f8b30bbd6c2bc90f6f,2,A,II,2023,4.0,Lengua Castellana,74,73,74,75.0,73.8,Lengua y Humanidades
Girardot,39ce6e6a10f3fbd21c8616252e0b7f5019771bde7b39d6f8b30bbd6c2bc90f6f,2,A,II,2023,4.0,Inglés,71,68,80,70.0,71.8,Lengua y Humanidades
Girardot,39ce6e6a10f3fbd21c8616252e0b7f5019771bde7b39d6f8b30bbd6c2bc90f6f,2,A,II,2023,2.0,Creatividad e Innovación,82,80,80,70.0,79.80000000000001,Tecnología e Innovación
Girardot,39ce6e6a10f3fbd21c8616252e0b7f5019771bde7b39d6f8b30bbd6c2bc90f6f,2,A,II,2023,4.0,Aprendizaje Basado en Proyectos,81,81,90,93.0,84.0,Proyectos y Aprendizaje Integral
Girardot,39ce6e6a10f3fbd21c8616252e0b7f5019771bde7b39d6f8b30bbd6c2bc90f6f,2,A,II,2023,3.0,Educación Física,77,77,80,78.0,77.7,Artes y Educación Física
Girardot,39ce6e6a10f3fbd21c8616252e0b7f5019771bde7b39d6f8b30bbd6c2bc90f6f,2,A,II,2023,2.0,Lectura Crítica,76,76,80,80.0,77.2,Lengua y Humanidades
Girardot,39ce6e6a10f3fbd21c8616252e0b7f5019771bde7b39d6f8b30bbd6c2bc90f6f,2,A,II,2023,1.0,Artes,89,89,80,80.0,86.3,Artes y Educación Física
Girardot,39ce6e6a10f3fbd21c8616252e0b7f5019771bde7b39d6f8b30bbd6c2bc90f6f,2,A,II,2023,1.0,Robótica y TICS,87,87,100,85.0,89.4,Tecnología e Innovación
Girardot,39ce6e6a10f3fbd21c8616252e0b7f5019771bde7b39d6f8b30bbd6c2bc90f6f,2,A,II,2023,1.0,Inteligencia emocional e Integralidad,88,89,80,80.0,85.9,Proyectos y Aprendizaje Integral
Fusagasugá,3935bdbc5db2aedc7d093351d81abc1731bdfc3582d7b5669e54d014d170137b,6,A,I,2023,3.0,Ciencias Naturales,83,82,97,80.0,85.2,Ciencias y Matemáticas
Fusagasugá,3935bdbc5db2aedc7d093351d81abc1731bdfc3582d7b5669e54d014d170137b,6,A,I,2023,4.0,Ciencias Sociales,82,84,90,94.0,85.4,Lengua y Humanidades
Fusagasugá,3935bdbc5db2aedc7d093351d81abc1731bdfc3582d7b5669e54d014d170137b,6,A,I,2023,6.0,Matemáticas,76,79,80,80.0,78.1,Ciencias y Matemáticas
Fusagasugá,3935bdbc5db2aedc7d093351d81abc1731bdfc3582d7b5669e54d014d170137b,6,A,I,2023,3.0,Lengua Castellana,76,75,85,85.0,78.4,Lengua y Humanidades
Fusagasugá,3935bdbc5db2aedc7d093351d81abc1731bdfc3582d7b5669e54d014d170137b,6,A,I,2023,4.0,Inglés,75,77,90,100.0,81.1,Lengua y Humanidades
Fusagasugá,3935bdbc5db2aedc7d093351d81abc1731bdfc3582d7b5669e54d014d170137b,6,A,I,2023,2.0,Innovación y Emprendimiento,83,82,85,98.0,84.6,Tecnología e Innovación
Fusagasugá,3935bdbc5db2aedc7d093351d81abc1731bdfc3582d7b5669e54d014d170137b,6,A,I,2023,7.0,Aprendizaje Basado en Investigación,87,87,91,96.0,88.70000000000002,Proyectos y Aprendizaje Integral
Fusagasugá,3935bdbc5db2aedc7d093351d81abc1731bdfc3582d7b5669e54d014d170137b,6,A,I,2023,3.0,Educación Física,91,91,90,88.0,90.5,Artes y Educación Física
Fusagasugá,3935bdbc5db2aedc7d093351d81abc1731bdfc3582d7b5669e54d014d170137b,6,A,I,2023,2.0,Lectura Crítica,88,86,95,95.0,89.5,Lengua y Humanidades
Fusagasugá,3935bdbc5db2aedc7d093351d81abc1731bdfc3582d7b5669e54d014d170137b,6,A,I,2023,1.0,Artes,70,81,80,90.0,77.3,Artes y Educación Física
Fusagasugá,3935bdbc5db2aedc7d093351d81abc1731bdfc3582d7b5669e54d014d170137b,6,A,I,2023,1.0,Robótica y TICS,83,90,80,90.0,85.2,Tecnología e Innovación
Fusagasugá,3935bdbc5db2aedc7d093351d81abc1731bdfc3582d7b5669e54d014d170137b,6,A,I,2023,1.0,Inteligencia emocional e Integralidad,96,89,100,95.0,94.60000000000001,Proyectos y Aprendizaje Integral
Girardot,9fa5185aac452b07a4dc99c2e9d5c4aca4ba12e880a1d7ca2e318034bae4b673,4,A,II,2023,3.0,Ciencias Naturales,80,84,90,95.0,84.7,Ciencias y Matemáticas
Girardot,9fa5185aac452b07a4dc99c2e9d5c4aca4ba12e880a1d7ca2e318034bae4b673,4,A,II,2023,4.0,Ciencias Sociales,85,87,88,89.0,86.6,Lengua y Humanidades
Girardot,9fa5185aac452b07a4dc99c2e9d5c4aca4ba12e880a1d7ca2e318034bae4b673,4,A,II,2023,5.0,Matemáticas,85,85,92,95.0,87.4,Ciencias y Matemáticas
Girardot,9fa5185aac452b07a4dc99c2e9d5c4aca4ba12e880a1d7ca2e318034bae4b673,4,A,II,2023,3.0,Lengua Castellana,80,81,100,100.0,86.3,Lengua y Humanidades
Girardot,9fa5185aac452b07a4dc99c2e9d5c4aca4ba12e880a1d7ca2e318034bae4b673,4,A,II,2023,4.0,Inglés,77,75,90,80.0,79.3,Lengua y Humanidades
Girardot,9fa5185aac452b07a4dc99c2e9d5c4aca4ba12e880a1d7ca2e318034bae4b673,4,A,II,2023,2.0,Creatividad e Innovación,80,81,94,96.0,84.69999999999999,Tecnología e Innovación
Girardot,9fa5185aac452b07a4dc99c2e9d5c4aca4ba12e880a1d7ca2e318034bae4b673,4,A,II,2023,4.0,Aprendizaje Basado en Proyectos,89,90,90,95.0,90.1,Proyectos y Aprendizaje Integral
Girardot,9fa5185aac452b07a4dc99c2e9d5c4aca4ba12e880a1d7ca2e318034bae4b673,4,A,II,2023,3.0,Educación Física,85,86,85,89.0,85.7,Artes y Educación Física
Girardot,9fa5185aac452b07a4dc99c2e9d5c4aca4ba12e880a1d7ca2e318034bae4b673,4,A,II,2023,2.0,Lectura Crítica,88,89,88,89.0,88.4,Lengua y Humanidades
Girardot,9fa5185aac452b07a4dc99c2e9d5c4aca4ba12e880a1d7ca2e318034bae4b673,4,A,II,2023,1.0,Artes,87,87,80,88.0,85.7,Artes y Educación Física
Girardot,9fa5185aac452b07a4dc99c2e9d5c4aca4ba12e880a1d7ca2e318034bae4b673,4,A,II,2023,1.0,Robótica y TICS,89,93,95,100.0,92.5,Tecnología e Innovación
Girardot,9fa5185aac452b07a4dc99c2e9d5c4aca4ba12e880a1d7ca2e318034bae4b673,4,A,II,2023,1.0,Inteligencia emocional e Integralidad,90,91,85,85.0,88.8,Proyectos y Aprendizaje Integral
Fusagasugá,a4d3b59932ebc0162be987a71753d74b74486f98fe3fbb10c09456ce47fb5e80,6,A,III,2023,3.0,Ciencias Naturales,95,94,97,98.0,95.4,Ciencias y Matemáticas
Fusagasugá,a4d3b59932ebc0162be987a71753d74b74486f98fe3fbb10c09456ce47fb5e80,6,A,III,2023,4.0,Ciencias Sociales,88,65,85,96.0,81.30000000000001,Lengua y Humanidades
Fusagasugá,a4d3b59932ebc0162be987a71753d74b74486f98fe3fbb10c09456ce47fb5e80,6,A,III,2023,6.0,Matemáticas,77,80,100,90.0,83.8,Ciencias y Matemáticas
Fusagasugá,a4d3b59932ebc0162be987a71753d74b74486f98fe3fbb10c09456ce47fb5e80,6,A,III,2023,3.0,Lengua Castellana,77,75,85,95.0,79.8,Lengua y Humanidades
Fusagasugá,a4d3b59932ebc0162be987a71753d74b74486f98fe3fbb10c09456ce47fb5e80,6,A,III,2023,4.0,Inglés,77,76,97,98.0,82.8,Lengua y Humanidades
Fusagasugá,a4d3b59932ebc0162be987a71753d74b74486f98fe3fbb10c09456ce47fb5e80,6,A,III,2023,2.0,Innovación y Emprendimiento,82,82,90,85.0,83.9,Tecnología e Innovación
Fusagasugá,a4d3b59932ebc0162be987a71753d74b74486f98fe3fbb10c09456ce47fb5e80,6,A,III,2023,7.0,Aprendizaje Basado en Investigación,88,92,93,96.0,91.0,Proyectos y Aprendizaje Integral
Fusagasugá,a4d3b59932ebc0162be987a71753d74b74486f98fe3fbb10c09456ce47fb5e80,6,A,III,2023,3.0,Educación Física,94,93,95,93.0,93.8,Artes y Educación Física
Fusagasugá,a4d3b59932ebc0162be987a71753d74b74486f98fe3fbb10c09456ce47fb5e80,6,A,III,2023,2.0,Lectura Crítica,84,84,83,96.0,85.0,Lengua y Humanidades
Fusagasugá,a4d3b59932ebc0162be987a71753d74b74486f98fe3fbb10c09456ce47fb5e80,6,A,III,2023,1.0,Artes,94,90,90,90.0,91.6,Artes y Educación Física
Fusagasugá,a4d3b59932ebc0162be987a71753d74b74486f98fe3fbb10c09456ce47fb5e80,6,A,III,2023,1.0,Robótica y TICS,83,84,80,90.0,83.4,Tecnología e Innovación
Fusagasugá,a4d3b59932ebc0162be987a71753d74b74486f98fe3fbb10c09456ce47fb5e80,6,A,III,2023,1.0,Inteligencia emocional e Integralidad,100,97,100,95.0,98.6,Proyectos y Aprendizaje Integral
Girardot,ab55218fc3e354a4347a5d0b03374754db92773a9999315fdcbb9e5ee31859ca,2,A,III,2023,3.0,Ciencias Naturales,79,79,92,91.0,82.8,Ciencias y Matemáticas
Girardot,ab55218fc3e354a4347a5d0b03374754db92773a9999315fdcbb9e5ee31859ca,2,A,III,2023,3.0,Ciencias Sociales,83,84,93,91.0,86.1,Lengua y Humanidades
Girardot,ab55218fc3e354a4347a5d0b03374754db92773a9999315fdcbb9e5ee31859ca,2,A,III,2023,5.0,Matemáticas,74,74,90,86.0,78.39999999999999,Ciencias y Matemáticas
Girardot,ab55218fc3e354a4347a5d0b03374754db92773a9999315fdcbb9e5ee31859ca,2,A,III,2023,4.0,Lengua Castellana,70,68,80,90.0,73.4,Lengua y Humanidades
Girardot,ab55218fc3e354a4347a5d0b03374754db92773a9999315fdcbb9e5ee31859ca,2,A,III,2023,4.0,Inglés,77,78,88,90.0,80.80000000000001,Lengua y Humanidades
Girardot,ab55218fc3e354a4347a5d0b03374754db92773a9999315fdcbb9e5ee31859ca,2,A,III,2023,2.0,Creatividad e Innovación,88,88,90,90.0,88.6,Tecnología e Innovación
Girardot,ab55218fc3e354a4347a5d0b03374754db92773a9999315fdcbb9e5ee31859ca,2,A,III,2023,4.0,Aprendizaje Basado en Proyectos,92,92,93,93.0,92.3,Proyectos y Aprendizaje Integral
Girardot,ab55218fc3e354a4347a5d0b03374754db92773a9999315fdcbb9e5ee31859ca,2,A,III,2023,3.0,Educación Física,91,90,90,85.0,89.9,Artes y Educación Física
Girardot,ab55218fc3e354a4347a5d0b03374754db92773a9999315fdcbb9e5ee31859ca,2,A,III,2023,2.0,Lectura Crítica,81,83,85,90.0,83.3,Lengua y Humanidades
Girardot,ab55218fc3e354a4347a5d0b03374754db92773a9999315fdcbb9e5ee31859ca,2,A,III,2023,1.0,Artes,87,90,89,90.0,88.60000000000001,Artes y Educación Física
Girardot,ab55218fc3e354a4347a5d0b03374754db92773a9999315fdcbb9e5ee31859ca,2,A,III,2023,1.0,Robótica y TICS,84,87,100,100.0,89.7,Tecnología e Innovación
Girardot,ab55218fc3e354a4347a5d0b03374754db92773a9999315fdcbb9e5ee31859ca,2,A,III,2023,1.0,Inteligencia emocional e Integralidad,87,90,90,91.0,88.9,Proyectos y Aprendizaje Integral
Fusagasugá,0b01a3a49848016c35f00e7affe66354841e8a8da734c96fc6c3e2e66759b756,6,A,I,2023,3.0,Ciencias Naturales,77,77,97,96.0,82.9,Ciencias y Matemáticas
Fusagasugá,0b01a3a49848016c35f00e7affe66354841e8a8da734c96fc6c3e2e66759b756,6,A,I,2023,4.0,Ciencias Sociales,81,83,85,94.0,83.7,Lengua y Humanidades
Fusagasugá,0b01a3a49848016c35f00e7affe66354841e8a8da734c96fc6c3e2e66759b756,6,A,I,2023,6.0,Matemáticas,68,69,80,90.0,72.9,Ciencias y Matemáticas
Fusagasugá,0b01a3a49848016c35f00e7affe66354841e8a8da734c96fc6c3e2e66759b756,6,A,I,2023,3.0,Lengua Castellana,72,74,85,88.0,76.8,Lengua y Humanidades
Fusagasugá,0b01a3a49848016c35f00e7affe66354841e8a8da734c96fc6c3e2e66759b756,6,A,I,2023,4.0,Inglés,65,66,94,100.0,74.6,Lengua y Humanidades
Fusagasugá,0b01a3a49848016c35f00e7affe66354841e8a8da734c96fc6c3e2e66759b756,6,A,I,2023,2.0,Innovación y Emprendimiento,81,79,85,100.0,83.1,Tecnología e Innovación
Fusagasugá,0b01a3a49848016c35f00e7affe66354841e8a8da734c96fc6c3e2e66759b756,6,A,I,2023,7.0,Aprendizaje Basado en Investigación,82,84,66,59.0,77.10000000000001,Proyectos y Aprendizaje Integral
Fusagasugá,0b01a3a49848016c35f00e7affe66354841e8a8da734c96fc6c3e2e66759b756,6,A,I,2023,3.0,Educación Física,82,82,85,85.0,82.9,Artes y Educación Física
Fusagasugá,0b01a3a49848016c35f00e7affe66354841e8a8da734c96fc6c3e2e66759b756,6,A,I,2023,2.0,Lectura Crítica,81,83,95,95.0,85.8,Lengua y Humanidades
Fusagasugá,0b01a3a49848016c35f00e7affe66354841e8a8da734c96fc6c3e2e66759b756,6,A,I,2023,1.0,Artes,89,85,90,90.0,88.1,Artes y Educación Física
Fusagasugá,0b01a3a49848016c35f00e7affe66354841e8a8da734c96fc6c3e2e66759b756,6,A,I,2023,1.0,Robótica y TICS,83,90,80,90.0,85.2,Tecnología e Innovación
Fusagasugá,0b01a3a49848016c35f00e7affe66354841e8a8da734c96fc6c3e2e66759b756,6,A,I,2023,1.0,Inteligencia emocional e Integralidad,92,85,100,95.0,91.80000000000001,Proyectos y Aprendizaje Integral
Fusagasugá,74992958b3bacbc942ae8e37107480c6280240f0aa13fda528a7747a65161e9c,7,A,I,2023,3.0,Ciencias Naturales,91,91,96,96.0,92.5,Ciencias y Matemáticas
Fusagasugá,74992958b3bacbc942ae8e37107480c6280240f0aa13fda528a7747a65161e9c,7,A,I,2023,4.0,Ciencias Sociales,95,97,98,92.0,95.89999999999999,Lengua y Humanidades
Fusagasugá,74992958b3bacbc942ae8e37107480c6280240f0aa13fda528a7747a65161e9c,7,A,I,2023,6.0,Matemáticas,93,95,100,100.0,95.7,Ciencias y Matemáticas
Fusagasugá,74992958b3bacbc942ae8e37107480c6280240f0aa13fda528a7747a65161e9c,7,A,I,2023,3.0,Lengua Castellana,80,83,90,100.0,84.9,Lengua y Humanidades
Fusagasugá,74992958b3bacbc942ae8e37107480c6280240f0aa13fda528a7747a65161e9c,7,A,I,2023,4.0,Inglés,94,97,98,100.0,96.30000000000001,Lengua y Humanidades
Fusagasugá,74992958b3bacbc942ae8e37107480c6280240f0aa13fda528a7747a65161e9c,7,A,I,2023,2.0,Innovación y Emprendimiento,93,93,100,98.0,94.89999999999999,Tecnología e Innovación
Fusagasugá,74992958b3bacbc942ae8e37107480c6280240f0aa13fda528a7747a65161e9c,7,A,I,2023,7.0,Aprendizaje Basado en Investigación,76,77,94,95.0,81.8,Proyectos y Aprendizaje Integral
Fusagasugá,74992958b3bacbc942ae8e37107480c6280240f0aa13fda528a7747a65161e9c,7,A,I,2023,3.0,Educación Física,72,80,90,90.0,79.8,Artes y Educación Física
Fusagasugá,74992958b3bacbc942ae8e37107480c6280240f0aa13fda528a7747a65161e9c,7,A,I,2023,2.0,Lectura Crítica,97,95,100,95.0,96.80000000000001,Lengua y Humanidades
Fusagasugá,74992958b3bacbc942ae8e37107480c6280240f0aa13fda528a7747a65161e9c,7,A,I,2023,1.0,Artes,93,92,85,92.0,91.0,Artes y Educación Física
Fusagasugá,74992958b3bacbc942ae8e37107480c6280240f0aa13fda528a7747a65161e9c,7,A,I,2023,1.0,Robótica y TICS,83,90,80,90.0,85.2,Tecnología e Innovación
Fusagasugá,74992958b3bacbc942ae8e37107480c6280240f0aa13fda528a7747a65161e9c,7,A,I,2023,1.0,Inteligencia emocional e Integralidad,92,96,85,90.0,91.6,Proyectos y Aprendizaje Integral
Fusagasugá,dc8aa5ca06dc1b416c186e928a29ffd7645fa2fcf731f35619f9cd4be13104b5,6,A,I,2023,3.0,Ciencias Naturales,85,85,97,96.0,88.5,Ciencias y Matemáticas
Fusagasugá,dc8aa5ca06dc1b416c186e928a29ffd7645fa2fcf731f35619f9cd4be13104b5,6,A,I,2023,4.0,Ciencias Sociales,89,84,87,94.0,87.60000000000001,Lengua y Humanidades
Fusagasugá,dc8aa5ca06dc1b416c186e928a29ffd7645fa2fcf731f35619f9cd4be13104b5,6,A,I,2023,6.0,Matemáticas,72,72,80,90.0,75.4,Ciencias y Matemáticas
Fusagasugá,dc8aa5ca06dc1b416c186e928a29ffd7645fa2fcf731f35619f9cd4be13104b5,6,A,I,2023,3.0,Lengua Castellana,79,78,85,85.0,80.5,Lengua y Humanidades
Fusagasugá,dc8aa5ca06dc1b416c186e928a29ffd7645fa2fcf731f35619f9cd4be13104b5,6,A,I,2023,4.0,Inglés,67,69,97,100.0,76.9,Lengua y Humanidades
